timestamp,metric,value,alert
2025-10-16 12:01:03,humidity,79.88,High Humidity
2025-10-16 12:01:13,humidity,72.47,High Humidity
2025-10-16 12:01:23,humidity,57.12,High Humidity
2025-10-16 12:01:28,humidity,55.98,High Humidity
2025-10-16 12:01:33,humidity,50.96,High Humidity
2025-10-16 12:01:38,humidity,62.11,High Humidity
2025-10-16 12:01:43,humidity,76.77,High Humidity
2025-10-16 12:01:48,humidity,64.5,High Humidity
2025-10-16 12:02:08,humidity,70.9,High Humidity
2025-10-16 12:02:13,humidity,52.47,High Humidity
2025-10-16 12:02:23,humidity,55.09,High Humidity
2025-10-16 12:02:28,humidity,53.1,High Humidity
2025-10-16 12:02:33,humidity,63.5,High Humidity
2025-10-16 12:02:38,humidity,60.06,High Humidity
2025-10-16 12:02:43,humidity,58.52,High Humidity
2025-10-16 12:02:48,humidity,68.34,High Humidity
2025-10-16 12:02:53,humidity,69.68,High Humidity
2025-10-16 12:02:58,humidity,69.03,High Humidity
2025-10-16 12:03:03,humidity,72.03,High Humidity
2025-10-16 12:03:08,humidity,60.78,High Humidity
2025-10-16 12:03:13,humidity,52.11,High Humidity
2025-10-16 12:03:18,humidity,52.74,High Humidity
2025-10-16 12:03:23,humidity,58.26,High Humidity
2025-10-16 12:03:28,humidity,69.73,High Humidity
2025-10-16 12:03:33,humidity,61.92,High Humidity
2025-10-16 12:03:38,humidity,58.06,High Humidity
2025-10-16 12:03:43,humidity,76.09,High Humidity
2025-10-16 12:03:48,humidity,75.84,High Humidity
2025-10-16 12:03:58,humidity,68.38,High Humidity
2025-10-16 12:04:03,humidity,58.05,High Humidity
2025-10-16 12:04:13,humidity,57.32,High Humidity
2025-10-16 12:04:18,humidity,55.9,High Humidity
2025-10-16 12:04:28,humidity,62.8,High Humidity
2025-10-16 12:04:38,humidity,78.02,High Humidity
2025-10-16 12:04:53,humidity,70.52,High Humidity
2025-10-16 12:04:58,humidity,54.22,High Humidity
2025-10-16 12:05:08,humidity,58.77,High Humidity
2025-10-16 12:05:13,humidity,65.75,High Humidity
2025-10-16 12:05:23,humidity,68.87,High Humidity
2025-10-16 12:05:28,humidity,64.6,High Humidity
2025-10-16 12:05:33,humidity,71.36,High Humidity
2025-10-16 12:05:58,humidity,75.26,High Humidity
2025-10-16 12:06:03,humidity,60.84,High Humidity
2025-10-16 12:06:08,humidity,71.57,High Humidity
2025-10-16 12:06:13,humidity,78.0,High Humidity
2025-10-16 12:06:18,humidity,63.89,High Humidity
2025-10-16 12:06:33,humidity,78.8,High Humidity
2025-10-16 12:06:38,humidity,70.97,High Humidity
2025-10-16 12:07:08,humidity,68.02,High Humidity
2025-10-16 12:07:28,humidity,64.66,High Humidity
2025-10-16 12:07:33,humidity,65.35,High Humidity
2025-10-16 12:07:38,humidity,72.86,High Humidity
2025-10-16 12:07:43,humidity,62.53,High Humidity
2025-10-16 12:07:58,humidity,50.06,High Humidity
2025-10-16 12:08:03,humidity,79.3,High Humidity
2025-10-16 12:08:13,humidity,74.73,High Humidity
2025-10-16 12:08:23,humidity,60.78,High Humidity
2025-10-16 12:08:28,humidity,61.33,High Humidity
2025-10-16 12:08:33,humidity,79.18,High Humidity
2025-10-16 12:08:38,humidity,51.47,High Humidity
2025-10-16 12:08:53,humidity,64.5,High Humidity
2025-10-16 12:09:18,humidity,77.9,High Humidity
2025-10-16 12:09:33,humidity,69.78,High Humidity
2025-10-16 12:09:38,humidity,73.37,High Humidity
2025-10-16 12:09:43,humidity,53.88,High Humidity
2025-10-16 12:09:48,humidity,59.58,High Humidity
2025-10-16 12:09:58,humidity,62.69,High Humidity
2025-10-16 12:10:03,humidity,65.17,High Humidity
2025-10-16 12:10:08,humidity,67.74,High Humidity
2025-10-16 12:10:23,humidity,66.89,High Humidity
2025-10-16 12:10:33,humidity,55.64,High Humidity
2025-10-16 12:10:53,humidity,66.01,High Humidity
2025-10-16 12:11:03,humidity,59.85,High Humidity
2025-10-16 12:11:13,humidity,76.37,High Humidity
2025-10-16 12:11:18,humidity,58.61,High Humidity
2025-10-16 12:11:23,humidity,58.92,High Humidity
2025-10-16 12:11:28,humidity,79.98,High Humidity
2025-10-16 12:11:33,humidity,71.19,High Humidity
2025-10-16 12:11:43,humidity,71.14,High Humidity
2025-10-16 12:11:58,humidity,78.23,High Humidity
2025-10-16 12:12:08,humidity,61.68,High Humidity
2025-10-16 12:12:13,humidity,67.78,High Humidity
2025-10-16 12:12:28,humidity,70.64,High Humidity
2025-10-16 12:12:33,humidity,51.28,High Humidity
2025-10-16 12:12:38,humidity,59.49,High Humidity
2025-10-16 12:12:53,humidity,72.54,High Humidity
2025-10-16 12:12:58,humidity,72.24,High Humidity
2025-10-16 12:13:03,humidity,57.57,High Humidity
2025-10-16 12:13:13,humidity,52.74,High Humidity
2025-10-16 12:13:28,humidity,52.95,High Humidity
2025-10-16 12:13:33,humidity,79.33,High Humidity
2025-10-16 12:13:38,humidity,62.62,High Humidity
2025-10-16 12:13:43,humidity,53.02,High Humidity
2025-10-16 12:13:48,humidity,58.32,High Humidity
2025-10-16 12:14:03,humidity,57.96,High Humidity
2025-10-16 12:14:23,humidity,78.74,High Humidity
2025-10-16 12:14:28,humidity,66.24,High Humidity
2025-10-16 12:14:48,humidity,69.54,High Humidity
2025-10-16 12:15:03,humidity,51.12,High Humidity
2025-10-16 12:15:13,humidity,60.28,High Humidity
2025-10-16 12:15:18,humidity,50.58,High Humidity
2025-10-16 12:15:23,humidity,66.88,High Humidity
2025-10-16 12:15:28,humidity,74.41,High Humidity
2025-10-16 12:15:43,humidity,77.8,High Humidity
2025-10-16 12:15:48,humidity,50.02,High Humidity
2025-10-16 12:15:53,humidity,65.42,High Humidity
2025-10-16 12:15:58,humidity,74.13,High Humidity
2025-10-16 12:16:18,humidity,64.97,High Humidity
2025-10-16 12:16:23,humidity,51.96,High Humidity
2025-10-16 12:16:33,humidity,56.69,High Humidity
2025-10-16 12:16:38,humidity,50.75,High Humidity
2025-10-16 12:16:58,humidity,60.25,High Humidity
2025-10-16 12:17:08,humidity,79.88,High Humidity
2025-10-16 12:17:18,humidity,57.84,High Humidity
2025-10-16 12:17:23,humidity,53.64,High Humidity
2025-10-16 12:17:28,humidity,66.81,High Humidity
2025-10-16 12:17:33,humidity,58.23,High Humidity
2025-10-16 12:17:38,humidity,60.55,High Humidity
2025-10-16 12:17:44,humidity,56.8,High Humidity
2025-10-16 12:17:49,humidity,59.32,High Humidity
2025-10-16 12:17:54,humidity,65.73,High Humidity
2025-10-16 12:17:59,humidity,76.06,High Humidity
2025-10-16 12:18:09,humidity,69.89,High Humidity
2025-10-16 12:18:24,humidity,68.04,High Humidity
2025-10-16 12:18:29,humidity,71.85,High Humidity
2025-10-16 12:18:34,humidity,67.24,High Humidity
2025-10-16 12:18:44,humidity,53.25,High Humidity
2025-10-16 12:19:09,humidity,64.78,High Humidity
2025-10-16 12:19:19,humidity,51.27,High Humidity
2025-10-16 12:19:24,humidity,60.28,High Humidity
2025-10-16 12:19:29,humidity,78.26,High Humidity
2025-10-16 12:19:59,humidity,73.88,High Humidity
2025-10-16 12:20:04,humidity,52.99,High Humidity
2025-10-16 12:20:09,humidity,78.05,High Humidity
2025-10-16 12:20:14,humidity,69.05,High Humidity
2025-10-16 12:20:24,humidity,76.34,High Humidity
2025-10-16 12:20:44,humidity,53.45,High Humidity
2025-10-16 12:20:54,humidity,58.39,High Humidity
2025-10-16 12:21:04,humidity,77.93,High Humidity
2025-10-16 12:21:14,humidity,76.33,High Humidity
2025-10-16 12:21:19,humidity,57.75,High Humidity
2025-10-16 12:21:34,humidity,75.72,High Humidity
2025-10-16 12:21:39,humidity,67.33,High Humidity
2025-10-16 12:21:49,humidity,59.67,High Humidity
2025-10-16 12:21:54,humidity,54.8,High Humidity
2025-10-16 12:22:04,humidity,74.99,High Humidity
2025-10-16 12:22:09,humidity,66.21,High Humidity
2025-10-16 12:22:14,humidity,74.59,High Humidity
2025-10-16 12:22:24,humidity,75.86,High Humidity
2025-10-16 12:22:29,humidity,67.77,High Humidity
2025-10-16 12:22:34,humidity,62.65,High Humidity
2025-10-16 12:22:49,humidity,50.59,High Humidity
2025-10-16 12:23:04,humidity,54.01,High Humidity
2025-10-16 12:23:09,humidity,66.72,High Humidity
2025-10-16 12:23:14,humidity,71.78,High Humidity
2025-10-16 12:23:24,humidity,78.42,High Humidity
2025-10-16 12:23:34,humidity,57.25,High Humidity
2025-10-16 12:23:39,humidity,59.63,High Humidity
2025-10-16 12:23:54,humidity,70.96,High Humidity
2025-10-16 12:23:59,humidity,70.68,High Humidity
2025-10-16 12:24:04,humidity,60.5,High Humidity
2025-10-16 12:24:09,humidity,62.77,High Humidity
2025-10-16 12:24:34,humidity,51.06,High Humidity
2025-10-16 12:24:39,humidity,72.03,High Humidity
2025-10-16 12:24:44,humidity,78.89,High Humidity
2025-10-16 12:24:49,humidity,68.43,High Humidity
2025-10-16 12:24:54,humidity,76.96,High Humidity
2025-10-16 12:24:59,humidity,59.66,High Humidity
2025-10-16 12:25:09,humidity,66.94,High Humidity
2025-10-16 12:25:14,humidity,78.09,High Humidity
2025-10-16 12:25:29,humidity,62.21,High Humidity
2025-10-16 12:25:44,humidity,53.37,High Humidity
2025-10-16 12:25:49,humidity,72.69,High Humidity
2025-10-16 12:25:54,humidity,61.98,High Humidity
2025-10-16 12:25:59,humidity,64.84,High Humidity
2025-10-16 12:26:04,humidity,58.89,High Humidity
2025-10-16 12:26:19,humidity,78.8,High Humidity
2025-10-16 12:26:34,humidity,51.27,High Humidity
2025-10-16 12:26:39,humidity,73.81,High Humidity
2025-10-16 12:26:44,humidity,67.96,High Humidity
2025-10-16 12:26:54,humidity,76.72,High Humidity
2025-10-16 12:26:59,humidity,71.37,High Humidity
2025-10-16 12:27:04,humidity,55.6,High Humidity
2025-10-16 12:27:14,humidity,78.96,High Humidity
2025-10-16 12:27:24,humidity,54.35,High Humidity
2025-10-16 12:27:29,humidity,60.85,High Humidity
2025-10-16 12:27:34,humidity,55.77,High Humidity
2025-10-16 12:27:44,humidity,60.07,High Humidity
2025-10-16 12:27:49,humidity,68.54,High Humidity
2025-10-16 12:28:24,humidity,74.57,High Humidity
2025-10-16 12:28:34,humidity,67.05,High Humidity
2025-10-16 12:28:44,humidity,69.5,High Humidity
2025-10-16 12:28:59,humidity,63.74,High Humidity
2025-10-16 12:29:04,humidity,67.82,High Humidity
2025-10-16 12:29:09,humidity,51.56,High Humidity
2025-10-16 12:29:14,humidity,76.07,High Humidity
2025-10-16 12:29:29,humidity,78.31,High Humidity
2025-10-16 12:29:34,humidity,70.24,High Humidity
2025-10-16 12:29:39,humidity,70.28,High Humidity
2025-10-16 12:29:44,humidity,75.74,High Humidity
2025-10-16 12:29:49,humidity,52.18,High Humidity
2025-10-16 12:30:09,humidity,78.66,High Humidity
2025-10-16 12:30:14,humidity,71.17,High Humidity
2025-10-16 12:30:19,humidity,51.98,High Humidity
2025-10-16 12:30:29,humidity,63.17,High Humidity
2025-10-16 12:30:39,humidity,72.74,High Humidity
2025-10-16 12:30:44,humidity,55.91,High Humidity
2025-10-16 12:30:49,humidity,76.95,High Humidity
2025-10-16 12:30:54,humidity,79.84,High Humidity
2025-10-16 12:31:14,humidity,53.6,High Humidity
2025-10-16 12:31:19,humidity,68.53,High Humidity
2025-10-16 12:31:24,humidity,78.5,High Humidity
2025-10-16 12:31:34,humidity,59.02,High Humidity
2025-10-16 12:31:39,humidity,71.23,High Humidity
2025-10-16 12:31:49,humidity,71.1,High Humidity
2025-10-16 12:31:54,humidity,62.61,High Humidity
2025-10-16 12:31:59,humidity,55.3,High Humidity
2025-10-16 12:32:04,humidity,71.67,High Humidity
2025-10-16 12:32:14,humidity,52.64,High Humidity
2025-10-16 12:32:19,humidity,64.87,High Humidity
2025-10-16 12:32:29,humidity,70.19,High Humidity
2025-10-16 12:32:34,humidity,66.49,High Humidity
2025-10-16 12:32:39,humidity,79.82,High Humidity
2025-10-16 12:32:49,humidity,70.8,High Humidity
2025-10-16 12:32:54,humidity,70.69,High Humidity
2025-10-16 12:32:59,humidity,70.68,High Humidity
2025-10-16 12:33:09,humidity,54.58,High Humidity
2025-10-16 12:33:34,humidity,72.81,High Humidity
2025-10-16 12:33:39,humidity,75.13,High Humidity
2025-10-16 12:33:44,humidity,56.68,High Humidity
2025-10-16 12:33:49,humidity,72.46,High Humidity
2025-10-16 12:33:54,humidity,67.9,High Humidity
2025-10-16 12:33:59,humidity,63.71,High Humidity
2025-10-16 12:34:19,humidity,57.39,High Humidity
2025-10-16 12:34:34,humidity,53.74,High Humidity
2025-10-16 12:34:39,humidity,72.92,High Humidity
2025-10-16 12:34:44,humidity,76.29,High Humidity
2025-10-16 12:34:49,humidity,62.56,High Humidity
2025-10-16 12:35:04,humidity,76.3,High Humidity
2025-10-16 12:35:09,humidity,59.92,High Humidity
2025-10-16 12:35:19,humidity,52.51,High Humidity
2025-10-16 12:35:34,humidity,67.78,High Humidity
2025-10-16 12:35:39,humidity,67.49,High Humidity
2025-10-16 12:35:44,humidity,62.66,High Humidity
2025-10-16 12:35:49,humidity,56.03,High Humidity
2025-10-16 12:35:54,humidity,66.17,High Humidity
2025-10-16 12:35:59,humidity,77.89,High Humidity
2025-10-16 12:36:04,humidity,66.09,High Humidity
2025-10-16 12:36:09,humidity,71.55,High Humidity
2025-10-16 12:36:14,humidity,67.05,High Humidity
2025-10-16 12:36:19,humidity,58.13,High Humidity
2025-10-16 12:36:39,humidity,71.8,High Humidity
2025-10-16 12:36:49,humidity,54.35,High Humidity
2025-10-16 12:36:59,humidity,68.85,High Humidity
2025-10-16 12:37:04,humidity,61.16,High Humidity
2025-10-16 12:37:09,humidity,73.69,High Humidity
2025-10-16 12:37:19,humidity,74.64,High Humidity
2025-10-16 12:37:29,humidity,78.55,High Humidity
2025-10-16 12:37:34,humidity,78.26,High Humidity
2025-10-16 12:37:39,humidity,58.99,High Humidity
2025-10-16 12:37:44,humidity,73.24,High Humidity
2025-10-16 12:37:54,humidity,76.85,High Humidity
2025-10-16 12:38:04,humidity,61.12,High Humidity
2025-10-16 12:38:14,humidity,77.95,High Humidity
2025-10-16 12:38:19,humidity,77.19,High Humidity
2025-10-16 12:38:24,humidity,58.35,High Humidity
2025-10-16 12:38:29,humidity,54.14,High Humidity
2025-10-16 12:38:39,humidity,74.94,High Humidity
2025-10-16 12:38:44,humidity,61.9,High Humidity
2025-10-16 12:38:49,humidity,61.73,High Humidity
2025-10-16 12:38:54,humidity,52.35,High Humidity
2025-10-16 12:39:15,humidity,62.77,High Humidity
2025-10-16 12:39:20,humidity,63.18,High Humidity
2025-10-16 12:39:35,humidity,79.66,High Humidity
2025-10-16 12:39:45,humidity,73.1,High Humidity
2025-10-16 12:39:50,humidity,63.19,High Humidity
2025-10-16 12:40:10,humidity,67.8,High Humidity
2025-10-16 12:40:15,humidity,66.39,High Humidity
2025-10-16 12:40:20,humidity,78.16,High Humidity
2025-10-16 12:40:30,humidity,77.54,High Humidity
2025-10-16 12:40:45,humidity,56.89,High Humidity
2025-10-16 12:40:50,humidity,67.85,High Humidity
2025-10-16 12:40:55,humidity,63.54,High Humidity
2025-10-16 12:41:00,humidity,70.84,High Humidity
2025-10-16 12:41:05,humidity,53.11,High Humidity
2025-10-16 12:41:10,humidity,56.17,High Humidity
2025-10-16 12:41:15,humidity,71.5,High Humidity
2025-10-16 12:41:20,humidity,67.04,High Humidity
2025-10-16 12:41:35,humidity,55.56,High Humidity
2025-10-16 12:41:40,humidity,74.27,High Humidity
2025-10-16 12:41:45,humidity,56.99,High Humidity
2025-10-16 12:41:50,humidity,70.0,High Humidity
2025-10-16 12:42:00,humidity,65.2,High Humidity
2025-10-16 12:42:05,humidity,73.04,High Humidity
2025-10-16 12:42:10,humidity,78.88,High Humidity
2025-10-16 12:42:15,humidity,69.06,High Humidity
2025-10-16 12:42:20,humidity,69.68,High Humidity
2025-10-16 12:42:25,humidity,52.97,High Humidity
2025-10-16 12:42:55,humidity,61.11,High Humidity
2025-10-16 12:43:05,humidity,79.95,High Humidity
2025-10-16 12:43:25,humidity,61.48,High Humidity
2025-10-16 12:43:35,humidity,63.77,High Humidity
2025-10-16 12:43:50,humidity,50.01,High Humidity
2025-10-16 12:43:55,humidity,59.68,High Humidity
2025-10-16 12:44:05,humidity,60.23,High Humidity
2025-10-16 12:44:10,humidity,57.14,High Humidity
2025-10-16 12:44:15,humidity,73.5,High Humidity
2025-10-16 12:44:20,humidity,56.55,High Humidity
2025-10-16 12:44:25,humidity,70.43,High Humidity
2025-10-16 12:44:45,humidity,51.39,High Humidity
2025-10-16 12:44:50,humidity,68.24,High Humidity
2025-10-16 12:45:00,humidity,50.16,High Humidity
2025-10-16 12:45:05,humidity,56.19,High Humidity
2025-10-16 12:45:10,humidity,75.56,High Humidity
2025-10-16 12:45:15,humidity,55.25,High Humidity
2025-10-16 12:45:20,humidity,73.78,High Humidity
2025-10-16 12:45:25,humidity,57.98,High Humidity
2025-10-16 12:45:35,humidity,79.4,High Humidity
2025-10-16 12:45:40,humidity,79.67,High Humidity
2025-10-16 12:45:45,humidity,75.31,High Humidity
2025-10-16 12:45:50,humidity,57.27,High Humidity
2025-10-16 12:45:55,humidity,72.6,High Humidity
2025-10-16 12:46:00,humidity,57.61,High Humidity
2025-10-16 12:46:05,humidity,55.11,High Humidity
2025-10-16 12:46:10,humidity,74.64,High Humidity
2025-10-16 12:46:20,humidity,68.87,High Humidity
2025-10-16 12:46:25,humidity,62.75,High Humidity
2025-10-16 12:46:30,humidity,65.81,High Humidity
2025-10-16 12:46:45,humidity,78.58,High Humidity
2025-10-16 12:46:55,humidity,76.99,High Humidity
2025-10-16 12:47:10,humidity,76.91,High Humidity
2025-10-16 12:47:15,humidity,58.47,High Humidity
2025-10-16 12:47:20,humidity,62.38,High Humidity
2025-10-16 12:47:50,humidity,67.18,High Humidity
2025-10-16 12:48:00,humidity,56.45,High Humidity
2025-10-16 12:48:05,humidity,72.35,High Humidity
2025-10-16 12:48:10,humidity,68.83,High Humidity
2025-10-16 12:48:15,humidity,76.38,High Humidity
2025-10-16 12:48:25,humidity,72.39,High Humidity
2025-10-16 12:48:30,humidity,76.09,High Humidity
2025-10-16 12:48:35,humidity,55.62,High Humidity
2025-10-16 12:48:40,humidity,70.69,High Humidity
2025-10-16 12:48:50,humidity,54.27,High Humidity
2025-10-16 12:48:55,humidity,79.11,High Humidity
2025-10-16 12:49:10,humidity,61.33,High Humidity
2025-10-16 12:49:15,humidity,65.45,High Humidity
2025-10-16 12:49:20,humidity,74.47,High Humidity
2025-10-16 12:49:25,humidity,69.39,High Humidity
2025-10-16 12:49:30,humidity,53.12,High Humidity
2025-10-16 12:49:35,humidity,56.3,High Humidity
2025-10-16 12:49:45,humidity,62.17,High Humidity
2025-10-16 12:49:50,humidity,54.7,High Humidity
2025-10-16 12:50:00,humidity,64.76,High Humidity
2025-10-16 12:50:10,humidity,79.7,High Humidity
2025-10-16 12:50:15,humidity,79.61,High Humidity
2025-10-16 12:50:30,humidity,50.33,High Humidity
2025-10-16 12:50:35,humidity,62.77,High Humidity
2025-10-16 12:50:50,humidity,63.86,High Humidity
2025-10-16 12:51:00,humidity,59.31,High Humidity
2025-10-16 12:51:05,humidity,55.87,High Humidity
2025-10-16 12:51:10,humidity,54.81,High Humidity
2025-10-16 12:51:20,humidity,73.94,High Humidity
2025-10-16 12:51:25,humidity,55.9,High Humidity
2025-10-16 12:51:30,humidity,52.52,High Humidity
2025-10-16 12:51:35,humidity,78.55,High Humidity
2025-10-16 12:51:40,humidity,53.88,High Humidity
2025-10-16 12:51:45,humidity,55.48,High Humidity
2025-10-16 12:51:55,humidity,56.46,High Humidity
2025-10-16 12:52:05,humidity,68.85,High Humidity
2025-10-16 12:52:10,humidity,62.72,High Humidity
2025-10-16 12:52:20,humidity,77.85,High Humidity
2025-10-16 12:52:25,humidity,78.51,High Humidity
2025-10-16 12:52:30,humidity,77.32,High Humidity
2025-10-16 12:52:35,humidity,64.08,High Humidity
2025-10-16 12:52:40,humidity,61.53,High Humidity
2025-10-16 12:52:45,humidity,73.89,High Humidity
2025-10-16 12:52:50,humidity,74.65,High Humidity
2025-10-16 12:52:55,humidity,69.28,High Humidity
2025-10-16 12:53:00,humidity,60.75,High Humidity
2025-10-16 12:53:05,humidity,59.88,High Humidity
2025-10-16 12:53:15,humidity,58.29,High Humidity
2025-10-16 12:53:25,humidity,77.48,High Humidity
2025-10-16 12:53:30,humidity,70.69,High Humidity
2025-10-16 12:53:35,humidity,64.93,High Humidity
2025-10-16 12:53:50,humidity,65.67,High Humidity
2025-10-16 12:53:55,humidity,59.36,High Humidity
2025-10-16 12:54:05,humidity,53.65,High Humidity
2025-10-16 12:54:15,humidity,52.14,High Humidity
2025-10-16 12:54:20,humidity,71.08,High Humidity
2025-10-16 12:54:35,humidity,51.61,High Humidity
2025-10-16 12:54:40,humidity,75.28,High Humidity
2025-10-16 12:54:45,humidity,66.29,High Humidity
2025-10-16 12:54:50,humidity,51.96,High Humidity
2025-10-16 12:55:05,humidity,63.27,High Humidity
2025-10-16 12:55:11,humidity,77.4,High Humidity
2025-10-16 12:55:16,humidity,56.21,High Humidity
2025-10-16 12:55:21,humidity,68.01,High Humidity
2025-10-16 12:55:26,humidity,79.61,High Humidity
2025-10-16 12:55:36,humidity,61.96,High Humidity
2025-10-16 12:55:41,humidity,59.39,High Humidity
2025-10-16 12:55:56,humidity,58.65,High Humidity
2025-10-16 12:56:06,humidity,55.42,High Humidity
2025-10-16 12:56:11,humidity,51.34,High Humidity
2025-10-16 12:56:31,humidity,70.78,High Humidity
2025-10-16 12:56:41,humidity,54.66,High Humidity
2025-10-16 12:56:46,humidity,71.51,High Humidity
2025-10-16 12:56:56,humidity,55.84,High Humidity
2025-10-16 12:57:01,humidity,59.38,High Humidity
2025-10-16 12:57:06,humidity,55.71,High Humidity
2025-10-16 12:57:16,humidity,59.14,High Humidity
2025-10-16 12:57:26,humidity,57.05,High Humidity
2025-10-16 12:57:46,humidity,51.81,High Humidity
2025-10-16 12:57:56,humidity,78.41,High Humidity
2025-10-16 12:58:01,humidity,76.08,High Humidity
2025-10-16 12:58:11,humidity,55.21,High Humidity
2025-10-16 12:58:16,humidity,61.96,High Humidity
2025-10-16 12:58:21,humidity,66.02,High Humidity
2025-10-16 12:58:36,humidity,65.85,High Humidity
2025-10-16 12:58:41,humidity,77.15,High Humidity
2025-10-16 12:58:56,humidity,68.9,High Humidity
2025-10-16 12:59:01,humidity,75.01,High Humidity
2025-10-16 12:59:11,humidity,69.98,High Humidity
2025-10-16 12:59:16,humidity,50.59,High Humidity
2025-10-16 12:59:21,humidity,77.57,High Humidity
2025-10-16 12:59:26,humidity,54.56,High Humidity
2025-10-16 12:59:36,humidity,61.86,High Humidity
2025-10-16 12:59:41,humidity,70.22,High Humidity
2025-10-16 12:59:51,humidity,52.49,High Humidity
2025-10-16 13:00:01,humidity,61.05,High Humidity
2025-10-16 13:00:11,humidity,67.59,High Humidity
2025-10-16 13:00:16,humidity,67.45,High Humidity
2025-10-16 13:00:21,humidity,55.71,High Humidity
2025-10-16 13:00:36,humidity,69.55,High Humidity
2025-10-16 13:00:41,humidity,65.55,High Humidity
2025-10-16 13:00:56,humidity,52.61,High Humidity
2025-10-16 13:01:11,humidity,68.49,High Humidity
2025-10-16 13:01:31,humidity,72.83,High Humidity
2025-10-16 13:01:36,humidity,54.92,High Humidity
2025-10-16 13:01:51,humidity,50.02,High Humidity
2025-10-16 13:01:56,humidity,66.14,High Humidity
2025-10-16 13:02:11,humidity,78.7,High Humidity
2025-10-16 13:02:16,humidity,58.18,High Humidity
2025-10-16 13:02:21,humidity,53.44,High Humidity
2025-10-16 13:02:26,humidity,63.35,High Humidity
2025-10-16 13:02:31,humidity,73.51,High Humidity
2025-10-16 13:02:36,humidity,71.54,High Humidity
2025-10-16 13:02:46,humidity,77.36,High Humidity
2025-10-16 13:02:51,humidity,57.28,High Humidity
2025-10-16 13:03:06,humidity,76.52,High Humidity
2025-10-16 13:03:16,humidity,75.56,High Humidity
2025-10-16 13:03:21,humidity,78.16,High Humidity
2025-10-16 13:03:26,humidity,60.55,High Humidity
2025-10-16 13:03:31,humidity,60.89,High Humidity
2025-10-16 13:03:36,humidity,77.07,High Humidity
2025-10-16 13:03:41,humidity,75.66,High Humidity
2025-10-16 13:04:16,humidity,60.13,High Humidity
2025-10-16 13:04:26,humidity,60.91,High Humidity
2025-10-16 13:04:36,humidity,69.46,High Humidity
2025-10-16 13:04:46,humidity,72.53,High Humidity
2025-10-16 13:04:56,humidity,79.42,High Humidity
2025-10-16 13:05:01,humidity,52.13,High Humidity
2025-10-16 13:05:06,humidity,70.85,High Humidity
2025-10-16 13:05:16,humidity,75.04,High Humidity
2025-10-16 13:05:26,humidity,55.52,High Humidity
2025-10-16 13:05:36,humidity,50.17,High Humidity
2025-10-16 13:05:41,humidity,51.51,High Humidity
2025-10-16 13:06:01,humidity,59.71,High Humidity
2025-10-16 13:06:06,humidity,72.9,High Humidity
2025-10-16 13:06:11,humidity,71.83,High Humidity
2025-10-16 13:06:21,humidity,58.6,High Humidity
2025-10-16 13:06:26,humidity,58.37,High Humidity
2025-10-16 13:06:36,humidity,76.39,High Humidity
2025-10-16 13:06:41,humidity,63.69,High Humidity
2025-10-16 13:06:46,humidity,59.32,High Humidity
2025-10-16 13:06:56,humidity,52.39,High Humidity
2025-10-16 13:07:06,humidity,64.22,High Humidity
2025-10-16 13:07:11,humidity,79.28,High Humidity
2025-10-16 13:07:21,humidity,61.09,High Humidity
2025-10-16 13:07:41,humidity,62.75,High Humidity
2025-10-16 13:07:46,humidity,78.57,High Humidity
2025-10-16 13:07:51,humidity,69.59,High Humidity
2025-10-16 13:08:01,humidity,75.98,High Humidity
2025-10-16 13:08:11,humidity,66.83,High Humidity
2025-10-16 13:08:16,humidity,65.07,High Humidity
2025-10-16 13:08:26,humidity,53.44,High Humidity
2025-10-16 13:08:31,humidity,74.35,High Humidity
2025-10-16 13:08:41,humidity,78.3,High Humidity
2025-10-16 13:08:51,humidity,69.9,High Humidity
2025-10-16 13:08:56,humidity,71.86,High Humidity
2025-10-16 13:09:01,humidity,51.0,High Humidity
2025-10-16 13:09:06,humidity,77.2,High Humidity
2025-10-16 13:09:21,humidity,70.7,High Humidity
2025-10-16 13:09:46,humidity,79.55,High Humidity
2025-10-16 13:09:51,humidity,57.89,High Humidity
2025-10-16 13:10:06,humidity,66.51,High Humidity
2025-10-16 13:10:11,humidity,63.29,High Humidity
2025-10-16 13:10:16,humidity,64.54,High Humidity
2025-10-16 13:10:21,humidity,63.05,High Humidity
2025-10-16 13:10:26,humidity,53.39,High Humidity
2025-10-16 13:10:31,humidity,51.85,High Humidity
2025-10-16 13:10:41,humidity,63.03,High Humidity
2025-10-16 13:10:46,humidity,60.03,High Humidity
2025-10-16 13:11:01,humidity,75.43,High Humidity
2025-10-16 13:11:06,humidity,56.87,High Humidity
2025-10-16 13:11:26,humidity,50.76,High Humidity
2025-10-16 13:11:31,humidity,51.34,High Humidity
2025-10-16 13:12:01,humidity,74.95,High Humidity
2025-10-16 13:12:06,humidity,73.32,High Humidity
2025-10-16 13:12:11,humidity,69.55,High Humidity
2025-10-16 13:12:16,humidity,53.73,High Humidity
2025-10-16 13:12:36,humidity,65.13,High Humidity
2025-10-16 13:12:41,humidity,69.8,High Humidity
2025-10-16 13:12:51,humidity,74.36,High Humidity
2025-10-16 13:13:01,humidity,53.09,High Humidity
2025-10-16 13:13:06,humidity,65.31,High Humidity
2025-10-16 13:13:11,humidity,59.24,High Humidity
2025-10-16 13:13:16,humidity,54.42,High Humidity
2025-10-16 13:13:26,humidity,67.45,High Humidity
